time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1949-11-15,61,6.5,4.6,5.7,4.2,0.4,2.6,1949-11-15T06:56,1949-11-15T16:24,34092.86,0.00,14.30,14.30,0.00,18.0,20.3,44.6,9,1.53,0.33
1949-11-16,63,7.4,6.4,6.8,5.7,3.4,4.6,1949-11-16T06:57,1949-11-16T16:23,33951.72,0.00,14.00,14.00,0.00,16.0,13.1,26.6,356,0.68,0.24
1949-11-17,53,8.4,7.0,7.5,6.1,4.6,5.3,1949-11-17T06:59,1949-11-17T16:22,33814.12,0.00,2.10,2.10,0.00,5.0,10.2,19.4,318,1.19,0.37
1949-11-18,51,12.0,4.5,7.8,8.6,1.8,5.3,1949-11-18T07:00,1949-11-18T16:21,33678.61,18332.88,1.00,1.00,0.00,4.0,18.9,41.4,231,5.32,0.83
1949-11-19,3,14.6,5.1,9.9,12.8,2.7,8.1,1949-11-19T07:02,1949-11-19T16:21,33545.02,18271.80,0.00,0.00,0.00,0.0,12.2,25.9,205,4.36,0.77
1949-11-20,1,15.7,6.1,10.2,14.7,3.9,8.4,1949-11-20T07:03,1949-11-20T16:20,33413.52,24047.55,0.00,0.00,0.00,0.0,10.2,24.8,200,6.25,0.90
1949-11-21,51,16.3,6.8,10.9,15.9,5.1,9.8,1949-11-21T07:04,1949-11-21T16:19,33284.28,18115.69,0.10,0.10,0.00,1.0,8.8,18.4,202,5.61,0.81
1949-11-22,53,13.0,7.1,10.3,10.6,4.7,8.3,1949-11-22T07:06,1949-11-22T16:18,33157.49,28740.67,2.30,2.30,0.00,4.0,15.3,33.1,201,6.38,0.98
1949-11-23,55,12.2,6.9,9.5,10.6,4.9,7.8,1949-11-23T07:07,1949-11-23T16:17,33033.31,5678.12,5.20,5.20,0.00,17.0,13.4,34.9,135,3.28,0.51
1949-11-24,53,10.0,5.3,8.3,8.6,3.0,6.1,1949-11-24T07:08,1949-11-24T16:17,32911.92,6461.54,2.10,2.10,0.00,5.0,13.7,33.5,176,3.43,0.46
1949-11-25,53,11.9,4.7,8.2,11.3,2.2,6.6,1949-11-25T07:09,1949-11-25T16:16,32793.52,4895.59,1.30,1.30,0.00,3.0,8.7,16.2,152,3.85,0.53
1949-11-26,61,14.8,5.4,10.6,13.5,3.5,9.0,1949-11-26T07:11,1949-11-26T16:15,32678.28,0.00,8.70,8.70,0.00,17.0,18.2,43.9,107,2.71,0.73
1949-11-27,53,13.7,7.3,11.0,10.1,5.1,8.4,1949-11-27T07:12,1949-11-27T16:15,32566.40,25608.50,3.10,3.10,0.00,9.0,21.3,47.5,189,5.40,1.10
1949-11-28,51,13.8,6.4,9.6,11.3,3.8,7.4,1949-11-28T07:13,1949-11-28T16:14,32458.06,25067.66,0.40,0.40,0.00,2.0,13.0,28.4,215,5.99,0.92
1949-11-29,3,10.6,3.2,6.8,9.0,0.6,4.4,1949-11-29T07:14,1949-11-29T16:14,32353.47,27465.05,0.00,0.00,0.00,0.0,10.4,20.5,322,5.67,0.74
1949-11-30,3,6.5,2.9,4.7,4.0,0.1,1.9,1949-11-30T07:16,1949-11-30T16:13,32252.80,27545.60,0.00,0.00,0.00,0.0,10.0,18.7,49,6.19,0.66
1949-12-01,1,7.4,-0.6,3.2,4.6,-3.8,0.2,1949-12-01T07:17,1949-12-01T16:13,32156.28,27613.38,0.00,0.00,0.00,0.0,6.3,12.2,242,6.87,0.75
1949-12-02,53,8.6,-0.6,3.7,5.4,-3.8,0.6,1949-12-02T07:18,1949-12-02T16:12,32064.07,27532.80,1.00,1.00,0.00,2.0,12.1,26.3,205,6.60,0.80
1949-12-03,61,7.6,0.3,4.4,5.3,-3.2,1.7,1949-12-03T07:19,1949-12-03T16:12,31976.39,23483.03,7.30,7.30,0.00,8.0,8.0,15.5,236,5.87,0.69
1949-12-04,51,10.0,0.4,4.3,6.8,-3.2,0.9,1949-12-04T07:20,1949-12-04T16:12,31893.45,23551.75,0.30,0.30,0.00,3.0,13.0,27.7,227,6.03,0.84
1949-12-05,3,9.4,1.1,5.4,7.4,-1.9,3.1,1949-12-05T07:21,1949-12-05T16:11,31815.42,14459.61,0.00,0.00,0.00,0.0,8.4,18.0,209,4.32,0.53
1949-12-06,3,10.7,6.0,7.9,8.8,3.6,5.6,1949-12-06T07:22,1949-12-06T16:11,31742.53,26022.86,0.00,0.00,0.00,0.0,9.5,18.7,150,4.89,0.71
1949-12-07,3,12.3,3.6,7.1,10.3,1.2,4.9,1949-12-07T07:23,1949-12-07T16:11,31675.16,22604.51,0.00,0.00,0.00,0.0,9.5,25.2,211,4.73,0.65
1949-12-08,2,14.1,4.6,8.7,11.5,2.1,6.2,1949-12-08T07:24,1949-12-08T16:11,31614.79,25054.74,0.00,0.00,0.00,0.0,19.3,38.5,221,5.01,0.78
1949-12-09,51,11.4,8.7,9.9,10.5,6.9,8.6,1949-12-09T07:25,1949-12-09T16:11,31561.32,13640.59,1.90,1.90,0.00,11.0,9.2,23.0,170,3.10,0.44
1949-12-10,61,9.9,4.1,7.3,8.1,1.8,5.3,1949-12-10T07:26,1949-12-10T16:11,31514.31,26224.94,5.20,5.20,0.00,12.0,10.0,29.2,204,4.64,0.59
1949-12-11,71,4.6,0.7,2.7,2.6,-2.3,0.1,1949-12-11T07:27,1949-12-11T16:11,31473.34,15337.49,3.30,2.90,0.28,15.0,8.4,21.2,20,3.13,0.36
1949-12-12,75,2.5,-0.5,1.2,-0.6,-3.7,-2.3,1949-12-12T07:28,1949-12-12T16:11,31437.96,0.00,11.10,3.00,5.67,14.0,14.0,29.5,21,1.77,0.27
1949-12-13,3,1.7,-3.8,-1.4,-1.1,-7.7,-4.6,1949-12-13T07:28,1949-12-13T16:12,31407.73,16347.65,0.00,0.00,0.00,0.0,8.2,14.4,319,4.56,0.39
1949-12-14,51,-0.7,-6.0,-3.2,-3.8,-9.6,-6.4,1949-12-14T07:29,1949-12-14T16:12,31382.18,9366.41,0.10,0.10,0.00,1.0,6.1,12.6,305,3.23,0.29
1949-12-15,61,4.3,-2.3,0.7,2.2,-5.4,-1.9,1949-12-15T07:30,1949-12-15T16:12,31360.87,12644.13,3.80,3.80,0.00,7.0,7.1,44.6,309,3.24,0.35
1949-12-16,51,3.4,2.1,2.8,1.4,-0.4,0.6,1949-12-16T07:31,1949-12-16T16:13,31343.32,1540.24,0.70,0.70,0.00,4.0,5.8,14.0,357,2.38,0.28
1949-12-17,51,4.8,0.4,2.5,2.0,-2.5,-0.4,1949-12-17T07:31,1949-12-17T16:13,31329.08,8060.19,0.20,0.20,0.00,2.0,10.9,25.9,215,3.58,0.37
1949-12-18,61,5.9,-3.0,2.2,3.3,-6.8,-0.8,1949-12-18T07:32,1949-12-18T16:14,31317.68,27032.75,6.80,6.80,0.00,6.0,8.9,21.2,269,5.36,0.53
1949-12-19,2,5.7,-3.2,0.3,2.6,-7.4,-3.4,1949-12-19T07:32,1949-12-19T16:14,31308.63,26525.38,0.00,0.00,0.00,0.0,9.8,15.5,233,5.97,0.69
1949-12-20,1,7.9,-1.1,2.0,5.6,-4.5,-0.9,1949-12-20T07:33,1949-12-20T16:15,31301.49,27013.79,0.00,0.00,0.00,0.0,7.3,11.5,349,5.91,0.62
1949-12-21,1,6.0,-0.4,2.3,3.3,-3.7,-0.6,1949-12-21T07:34,1949-12-21T16:15,31295.77,14032.03,0.00,0.00,0.00,0.0,6.4,11.5,7,4.13,0.48
1949-12-22,3,5.9,-0.9,1.7,3.1,-4.1,-1.2,1949-12-22T07:34,1949-12-22T16:15,31291.00,23643.59,0.00,0.00,0.00,0.0,8.0,16.2,356,4.85,0.52
1949-12-23,51,5.1,-0.5,2.4,3.0,-3.7,-0.1,1949-12-23T07:35,1949-12-23T16:16,31286.70,155.43,0.20,0.20,0.00,2.0,7.0,13.0,314,2.09,0.29
1949-12-24,51,4.4,0.1,2.3,1.9,-2.9,-1.2,1949-12-24T07:35,1949-12-24T16:16,31282.40,14578.87,0.10,0.10,0.00,1.0,14.4,37.1,19,3.00,0.45
1949-12-25,1,3.2,-2.9,-0.6,0.2,-6.5,-3.9,1949-12-25T07:35,1949-12-25T16:17,31277.64,26983.99,0.00,0.00,0.00,0.0,6.9,14.4,210,5.79,0.53
1949-12-26,3,5.8,-3.9,0.2,2.2,-8.0,-3.6,1949-12-26T07:36,1949-12-26T16:17,31271.92,26976.71,0.00,0.00,0.00,0.0,11.3,24.8,242,6.32,0.72
1949-12-27,2,8.9,-0.1,2.9,6.3,-4.0,-0.4,1949-12-27T07:36,1949-12-27T16:17,31264.83,21498.60,0.00,0.00,0.00,0.0,10.7,23.8,258,4.89,0.56
1949-12-28,1,8.2,-1.1,2.5,6.2,-4.3,-0.1,1949-12-28T07:36,1949-12-28T16:17,31256.49,26957.37,0.00,0.00,0.00,0.0,7.4,11.9,267,5.51,0.57
1949-12-29,2,7.2,-0.5,2.8,5.4,-3.8,0.3,1949-12-29T07:37,1949-12-29T16:17,31247.34,26946.18,0.00,0.00,0.00,0.0,7.9,11.2,222,5.71,0.57
1949-12-30,3,9.9,0.3,4.4,7.5,-2.7,1.7,1949-12-30T07:37,1949-12-30T16:18,31237.84,21149.16,0.00,0.00,0.00,0.0,12.4,27.4,231,5.27,0.62
1949-12-31,3,6.2,-0.6,2.5,2.7,-5.5,-0.8,1949-12-31T07:37,1949-12-31T16:18,31228.41,25349.67,0.00,0.00,0.00,0.0,14.1,32.4,23,5.16,0.78
1950-01-01,2,0.0,-3.3,-1.8,-4.8,-8.2,-6.6,1950-01-01T07:37,1950-01-01T16:21,31445.25,27175.67,0.00,0.00,0.00,0.0,16.1,34.9,38,6.42,0.92
1950-01-02,2,0.4,-3.9,-2.4,-3.7,-8.0,-6.3,1950-01-02T07:37,1950-01-02T16:22,31501.13,27240.22,0.00,0.00,0.00,0.0,9.4,20.9,209,6.52,0.65
1950-01-03,51,4.4,-3.6,-0.1,1.2,-7.2,-4.0,1950-01-03T07:37,1950-01-03T16:23,31561.59,16419.54,0.20,0.20,0.00,2.0,10.5,22.3,245,3.97,0.71
1950-01-04,51,4.0,-4.6,-0.8,1.7,-8.4,-4.0,1950-01-04T07:36,1950-01-04T16:23,31626.52,22610.89,0.60,0.60,0.00,5.0,6.9,18.0,278,4.27,0.41
1950-01-05,3,0.9,-4.1,-1.9,-2.6,-8.0,-5.3,1950-01-05T07:36,1950-01-05T16:24,31695.82,13909.51,0.00,0.00,0.00,0.0,7.3,20.2,134,4.04,0.40
1950-01-06,53,7.0,-3.9,0.8,4.4,-7.8,-2.4,1950-01-06T07:36,1950-01-06T16:25,31769.41,24520.32,1.50,1.50,0.00,3.0,8.4,20.2,239,4.48,0.48
1950-01-07,53,7.1,-3.1,1.6,5.2,-6.4,-1.0,1950-01-07T07:36,1950-01-07T16:26,31847.17,18616.28,1.90,1.90,0.00,3.0,7.6,16.2,250,4.53,0.50
1950-01-08,3,5.7,-1.1,1.7,3.4,-4.0,-0.9,1950-01-08T07:36,1950-01-08T16:28,31929.01,25635.56,0.00,0.00,0.00,0.0,6.6,13.0,255,5.30,0.53
1950-01-09,3,8.2,-2.4,2.0,4.6,-5.7,-1.4,1950-01-09T07:35,1950-01-09T16:29,32014.82,27426.16,0.00,0.00,0.00,0.0,13.7,27.0,242,6.04,0.72
1950-01-10,2,7.8,-0.7,3.1,5.7,-4.1,0.2,1950-01-10T07:35,1950-01-10T16:30,32104.50,27929.50,0.00,0.00,0.00,0.0,9.3,17.3,281,6.08,0.65
1950-01-11,73,4.0,-2.0,1.2,1.5,-6.8,-2.0,1950-01-11T07:35,1950-01-11T16:31,32197.96,3405.65,1.80,0.70,0.77,11.0,13.9,30.2,53,2.75,0.35
1950-01-12,73,-1.0,-4.1,-2.6,-5.3,-8.8,-7.2,1950-01-12T07:34,1950-01-12T16:32,32295.08,26222.57,1.00,0.00,0.70,6.0,13.5,28.8,77,6.47,0.88
1950-01-13,73,0.2,-4.8,-2.7,-3.0,-8.4,-6.2,1950-01-13T07:34,1950-01-13T16:34,32395.76,21600.00,2.00,0.00,1.40,8.0,6.4,13.3,168,4.81,0.45
1950-01-14,3,5.8,-4.7,-0.1,2.2,-8.6,-3.7,1950-01-14T07:34,1950-01-14T16:35,32499.91,22782.52,0.00,0.00,0.00,0.0,8.5,19.8,226,6.26,0.67
1950-01-15,2,6.9,-2.4,1.4,4.5,-6.1,-1.5,1950-01-15T07:33,1950-01-15T16:36,32607.43,28311.15,0.00,0.00,0.00,0.0,8.0,10.8,271,6.44,0.66
1950-01-16,3,8.3,-3.1,2.4,5.3,-7.0,-0.8,1950-01-16T07:33,1950-01-16T16:38,32718.21,28347.95,0.00,0.00,0.00,0.0,11.0,24.8,230,6.69,0.72
1950-01-17,73,5.0,1.2,2.7,2.9,-2.3,-0.4,1950-01-17T07:32,1950-01-17T16:39,32832.14,0.00,18.60,12.90,3.99,18.0,16.0,32.4,25,1.02,0.18
1950-01-18,75,1.4,-1.2,0.8,-2.8,-5.1,-3.6,1950-01-18T07:31,1950-01-18T16:40,32949.15,0.00,26.60,4.10,15.75,20.0,19.7,41.4,14,1.44,0.22
1950-01-19,73,-1.4,-7.4,-5.4,-5.3,-12.1,-10.4,1950-01-19T07:31,1950-01-19T16:42,33069.12,9815.14,5.70,0.00,3.99,10.0,17.6,39.2,35,3.56,0.36
1950-01-20,73,-1.6,-5.1,-3.2,-5.8,-10.6,-8.1,1950-01-20T07:30,1950-01-20T16:43,33191.96,0.00,5.20,0.00,3.64,18.0,17.1,37.8,27,2.61,0.30
1950-01-21,2,-3.4,-12.0,-6.8,-7.1,-16.9,-10.9,1950-01-21T07:29,1950-01-21T16:44,33317.76,28834.49,0.00,0.00,0.00,0.0,9.4,16.2,359,7.51,0.49
1950-01-22,71,-1.6,-16.1,-9.1,-7.1,-21.0,-13.8,1950-01-22T07:28,1950-01-22T16:46,33447.59,28907.66,0.10,0.00,0.07,1.0,16.8,36.7,353,6.74,0.51
1950-01-23,3,-5.8,-14.7,-10.4,-11.0,-19.7,-15.4,1950-01-23T07:28,1950-01-23T16:47,33581.46,28817.99,0.00,0.00,0.00,0.0,14.2,30.6,27,6.75,0.39
1950-01-24,3,-7.7,-17.4,-12.3,-12.2,-22.6,-17.3,1950-01-24T07:27,1950-01-24T16:49,33719.14,23073.28,0.00,0.00,0.00,0.0,11.8,25.2,35,6.94,0.35
1950-01-25,3,-7.2,-16.4,-11.7,-11.0,-21.0,-15.9,1950-01-25T07:26,1950-01-25T16:50,33860.40,29015.76,0.00,0.00,0.00,0.0,6.2,14.0,4,7.67,0.41
1950-01-26,2,-4.1,-13.6,-9.1,-7.5,-17.9,-12.9,1950-01-26T07:25,1950-01-26T16:51,34005.00,29117.61,0.00,0.00,0.00,0.0,6.1,9.4,299,7.15,0.46
1950-01-27,73,-1.0,-9.5,-5.6,-4.4,-13.3,-9.1,1950-01-27T07:24,1950-01-27T16:53,34152.72,2464.71,1.90,0.30,1.12,8.0,6.0,10.8,10,2.92,0.30
1950-01-28,75,-3.1,-5.3,-4.1,-7.3,-9.2,-8.2,1950-01-28T07:23,1950-01-28T16:54,34303.33,0.00,11.40,0.00,7.98,24.0,13.0,28.4,12,2.16,0.25
1950-01-29,75,-3.3,-8.1,-6.7,-7.9,-13.5,-11.9,1950-01-29T07:22,1950-01-29T16:56,34456.62,0.00,19.50,0.00,13.65,24.0,17.4,37.4,27,1.80,0.31
1950-01-30,73,-4.1,-10.0,-7.0,-7.7,-14.0,-11.0,1950-01-30T07:20,1950-01-30T16:57,34612.38,30103.69,2.40,0.00,1.68,7.0,11.6,27.0,354,8.11,0.54
1950-01-31,3,-6.1,-13.6,-9.5,-10.1,-17.8,-13.4,1950-01-31T07:19,1950-01-31T16:59,34770.39,30012.73,0.00,0.00,0.00,0.0,6.1,9.0,274,8.31,0.47
1950-02-01,3,-5.7,-17.1,-9.3,-9.5,-21.5,-13.3,1950-02-01T07:18,1950-02-01T17:00,34930.47,24949.06,0.00,0.00,0.00,0.0,6.3,10.8,359,7.31,0.45
1950-02-02,3,-1.5,-8.8,-5.6,-5.0,-12.9,-9.3,1950-02-02T07:17,1950-02-02T17:02,35092.39,30641.15,0.00,0.00,0.00,0.0,8.5,13.7,47,9.17,0.66
1950-02-03,3,-4.2,-10.1,-7.2,-7.6,-14.3,-10.9,1950-02-03T07:16,1950-02-03T17:03,35255.97,726.86,0.00,0.00,0.00,0.0,5.9,13.0,66,4.34,0.33
1950-02-04,3,-1.1,-11.7,-6.1,-4.4,-15.8,-9.7,1950-02-04T07:14,1950-02-04T17:05,35421.01,1813.62,0.00,0.00,0.00,0.0,5.2,11.9,128,3.88,0.35
1950-02-05,3,4.7,-6.2,-0.6,1.4,-10.1,-4.2,1950-02-05T07:13,1950-02-05T17:06,35587.34,30387.79,0.00,0.00,0.00,0.0,13.0,24.5,175,7.30,0.64
1950-02-06,51,7.3,1.1,3.6,3.8,-2.5,0.0,1950-02-06T07:12,1950-02-06T17:08,35754.77,27888.93,0.60,0.60,0.00,3.0,16.6,40.0,210,8.17,0.83
1950-02-07,53,5.0,0.1,2.4,3.0,-3.0,-0.0,1950-02-07T07:10,1950-02-07T17:09,35923.11,4494.87,5.50,5.50,0.00,18.0,6.1,22.0,299,4.69,0.55
1950-02-08,3,4.5,-3.9,0.1,1.2,-7.1,-3.1,1950-02-08T07:09,1950-02-08T17:11,36092.19,31216.50,0.00,0.00,0.00,0.0,10.1,16.9,207,9.27,0.85
1950-02-09,73,3.5,-1.6,0.4,1.1,-5.4,-2.6,1950-02-09T07:08,1950-02-09T17:12,36261.85,3600.00,12.20,10.00,1.54,19.0,8.6,17.3,264,2.93,0.37
1950-02-10,3,6.6,-5.6,0.2,3.1,-9.4,-3.4,1950-02-10T07:06,1950-02-10T17:13,36432.16,24204.36,0.00,0.00,0.00,0.0,11.0,24.8,222,8.58,0.90
1950-02-11,3,9.4,-2.0,3.1,5.9,-5.8,-0.3,1950-02-11T07:05,1950-02-11T17:15,36604.72,32250.43,0.00,0.00,0.00,0.0,15.5,35.3,219,10.43,1.09
1950-02-12,71,4.9,-3.9,2.0,2.5,-8.2,-1.4,1950-02-12T07:03,1950-02-12T17:16,36779.67,17603.10,10.60,10.20,0.28,9.0,12.5,37.4,223,4.84,0.51
1950-02-13,2,9.0,-6.9,1.8,4.6,-11.3,-2.4,1950-02-13T07:02,1950-02-13T17:18,36956.83,32712.12,0.00,0.00,0.00,0.0,21.4,49.3,219,9.72,1.15
1950-02-14,61,11.7,3.0,6.5,7.8,-0.4,3.1,1950-02-14T07:00,1950-02-14T17:19,37135.98,21994.73,4.50,4.50,0.00,8.0,20.2,44.3,203,7.24,1.04
1950-02-15,3,8.4,-0.3,3.4,5.7,-3.8,0.6,1950-02-15T06:59,1950-02-15T17:21,37316.96,31874.34,0.00,0.00,0.00,0.0,7.6,13.0,268,10.90,1.27
1950-02-16,0,12.2,-1.3,4.8,9.3,-4.9,1.7,1950-02-16T06:57,1950-02-16T17:22,37499.58,33840.29,0.00,0.00,0.00,0.0,8.3,15.8,248,11.10,1.52
1950-02-17,0,12.7,-1.3,6.1,10.9,-4.4,3.8,1950-02-17T06:56,1950-02-17T17:24,37683.64,34035.98,0.00,0.00,0.00,0.0,5.6,10.8,314,11.56,1.43
1950-02-18,3,11.7,-0.7,5.1,10.1,-3.3,2.8,1950-02-18T06:54,1950-02-18T17:25,37868.98,31325.57,0.00,0.00,0.00,0.0,5.9,13.0,310,11.25,1.34
1950-02-19,3,10.7,-1.2,4.3,9.0,-3.6,2.0,1950-02-19T06:52,1950-02-19T17:27,38055.43,32436.75,0.00,0.00,0.00,0.0,8.1,13.3,19,10.63,1.24
1950-02-20,3,9.8,-1.4,2.9,7.7,-4.1,0.4,1950-02-20T06:51,1950-02-20T17:28,38242.82,25979.21,0.00,0.00,0.00,0.0,9.5,21.6,187,9.64,1.10
1950-02-21,51,12.4,1.8,6.9,9.6,-1.9,4.3,1950-02-21T06:49,1950-02-21T17:30,38430.97,16119.67,0.10,0.10,0.00,1.0,12.4,29.5,239,6.51,1.00
1950-02-22,3,9.7,-0.7,4.6,4.7,-3.9,0.9,1950-02-22T06:47,1950-02-22T17:31,38619.73,23445.54,0.00,0.00,0.00,0.0,20.9,43.6,360,7.86,1.43
1950-02-23,1,8.2,-1.2,3.0,4.1,-4.8,-0.6,1950-02-23T06:46,1950-02-23T17:32,38808.94,35007.43,0.00,0.00,0.00,0.0,10.8,21.2,194,13.22,1.57
1950-02-24,3,12.1,-2.5,4.5,6.9,-6.5,0.4,1950-02-24T06:44,1950-02-24T17:34,38998.45,31375.50,0.00,0.00,0.00,0.0,24.1,51.1,236,11.06,1.76
1950-02-25,3,11.9,0.9,6.8,7.9,-2.5,3.3,1950-02-25T06:42,1950-02-25T17:35,39188.09,30129.56,0.00,0.00,0.00,0.0,22.4,41.4,212,8.11,1.40
1950-02-26,53,12.1,2.2,6.8,9.5,-0.8,3.8,1950-02-26T06:40,1950-02-26T17:37,39377.73,8946.35,2.50,2.50,0.00,5.0,17.7,47.9,180,6.09,0.99
1950-02-27,73,3.6,1.1,2.2,0.1,-3.0,-1.1,1950-02-27T06:39,1950-02-27T17:38,39567.20,1195.54,11.10,8.20,2.03,13.0,19.2,39.2,44,3.51,0.41
1950-02-28,51,4.0,-0.6,1.6,-0.2,-4.0,-2.2,1950-02-28T06:37,1950-02-28T17:40,39756.36,21548.35,0.20,0.20,0.00,2.0,12.5,29.2,67,8.55,1.15
1950-03-01,73,0.9,-1.4,-0.1,-3.6,-6.4,-4.9,1950-03-01T06:35,1950-03-01T17:41,39945.06,0.00,6.10,0.00,4.27,16.0,19.9,40.0,30,3.01,0.66
1950-03-02,73,3.3,-0.4,1.2,-1.4,-4.7,-3.4,1950-03-02T06:34,1950-03-02T17:42,40133.40,0.00,5.40,1.30,2.87,24.0,22.1,47.9,18,3.08,0.60
1950-03-03,71,4.9,1.0,2.7,0.8,-3.9,-1.9,1950-03-03T06:32,1950-03-03T17:44,40322.87,0.00,4.10,2.80,0.91,24.0,22.2,47.2,21,3.24,0.74
1950-03-04,51,9.5,1.7,4.2,5.9,-1.9,0.6,1950-03-04T06:30,1950-03-04T17:45,40513.65,23215.57,0.10,0.10,0.00,1.0,13.2,31.3,33,8.87,1.19
1950-03-05,3,8.9,-0.4,3.7,4.1,-4.1,-0.4,1950-03-05T06:28,1950-03-05T17:47,40705.61,23488.33,0.00,0.00,0.00,0.0,23.7,51.1,30,8.39,1.26
1950-03-06,3,12.1,-1.0,5.2,9.1,-4.2,2.2,1950-03-06T06:26,1950-03-06T17:48,40898.60,31666.57,0.00,0.00,0.00,0.0,12.7,27.4,356,9.40,1.40
1950-03-07,0,14.3,0.1,6.5,12.2,-3.0,3.9,1950-03-07T06:24,1950-03-07T17:49,41092.48,36691.34,0.00,0.00,0.00,0.0,8.9,20.9,259,14.62,1.94
1950-03-08,0,17.8,1.0,9.4,16.0,-2.3,7.4,1950-03-08T06:23,1950-03-08T17:51,41287.13,36922.50,0.00,0.00,0.00,0.0,8.0,13.0,260,15.54,2.28
1950-03-09,2,15.7,4.7,9.8,13.5,2.8,7.8,1950-03-09T06:21,1950-03-09T17:52,41482.40,35644.90,0.00,0.00,0.00,0.0,9.8,19.8,79,13.79,2.09
1950-03-10,61,15.1,2.2,8.0,12.7,0.1,6.0,1950-03-10T06:19,1950-03-10T17:53,41678.17,36545.56,5.70,5.70,0.00,7.0,10.6,29.5,309,13.94,1.89
1950-03-11,51,10.3,1.9,6.6,7.9,-1.4,4.1,1950-03-11T06:17,1950-03-11T17:55,41874.30,33240.48,0.60,0.60,0.00,5.0,7.6,18.7,83,11.15,1.48
1950-03-12,2,14.2,-1.4,6.4,9.7,-5.0,2.8,1950-03-12T06:15,1950-03-12T17:56,42070.68,34565.28,0.00,0.00,0.00,0.0,18.1,39.2,239,14.58,2.29
1950-03-13,53,7.5,2.6,5.4,4.9,0.1,2.4,1950-03-13T06:13,1950-03-13T17:57,42267.16,14423.53,4.90,4.90,0.00,14.0,13.0,31.7,81,6.02,0.87
1950-03-14,3,9.2,1.2,5.2,6.6,-1.6,2.7,1950-03-14T06:11,1950-03-14T17:59,42463.62,25452.17,0.00,0.00,0.00,0.0,7.4,18.0,145,9.16,1.23
1950-03-15,3,13.0,1.2,6.9,10.7,-1.1,4.8,1950-03-15T06:09,1950-03-15T18:00,42659.94,37191.57,0.00,0.00,0.00,0.0,8.3,20.5,176,15.71,2.04
1950-03-16,2,14.6,0.8,8.0,12.1,-2.0,5.7,1950-03-16T06:07,1950-03-16T18:02,42855.98,38298.06,0.00,0.00,0.00,0.0,8.4,15.1,226,15.41,2.20
1950-03-17,51,16.9,3.6,9.7,15.1,1.4,7.7,1950-03-17T06:05,1950-03-17T18:03,43051.62,39059.82,0.20,0.20,0.00,1.0,8.6,18.0,227,15.40,2.29
1950-03-18,3,17.4,2.0,10.0,15.6,-0.9,7.9,1950-03-18T06:03,1950-03-18T18:04,43246.75,36701.66,0.00,0.00,0.00,0.0,8.7,21.2,267,15.36,2.38
1950-03-19,51,17.7,5.5,10.9,15.0,3.0,8.9,1950-03-19T06:02,1950-03-19T18:06,43441.21,39284.14,0.40,0.40,0.00,2.0,9.2,22.3,216,15.40,2.42
1950-03-20,51,16.0,2.8,9.8,14.1,0.2,7.6,1950-03-20T06:00,1950-03-20T18:07,43634.91,36682.45,0.40,0.40,0.00,3.0,7.5,19.8,16,12.72,2.01
1950-03-21,51,14.9,5.0,9.9,12.9,2.9,8.0,1950-03-21T05:58,1950-03-21T18:08,43827.69,29345.88,2.20,2.20,0.00,15.0,9.1,24.1,60,10.95,1.73
1950-03-22,2,14.2,2.4,8.6,11.2,-0.5,5.9,1950-03-22T05:56,1950-03-22T18:10,44019.65,39278.01,0.00,0.00,0.00,0.0,11.3,28.1,37,18.29,2.61
1950-03-23,51,15.9,2.4,9.3,13.7,-0.2,7.0,1950-03-23T05:54,1950-03-23T18:11,44212.14,40764.48,0.30,0.30,0.00,3.0,13.4,40.3,353,15.22,2.30
1950-03-24,51,15.8,4.0,10.1,12.8,1.7,7.8,1950-03-24T05:52,1950-03-24T18:12,44405.36,39656.36,0.20,0.20,0.00,2.0,13.4,37.8,1,15.66,2.47
1950-03-25,55,12.3,5.2,8.3,10.8,2.8,6.3,1950-03-25T05:50,1950-03-25T18:13,44599.19,24076.22,6.00,6.00,0.00,15.0,15.3,38.9,42,8.63,1.24
1950-03-26,55,9.8,2.6,6.5,6.1,-0.4,3.4,1950-03-26T05:48,1950-03-26T18:15,44793.50,34925.54,1.60,1.60,0.00,7.0,16.3,34.9,35,12.22,1.59
1950-03-27,3,11.1,0.1,6.3,8.8,-2.8,3.6,1950-03-27T05:46,1950-03-27T18:16,44988.19,28851.30,0.00,0.00,0.00,0.0,7.1,19.4,331,14.10,1.96
1950-03-28,0,14.2,2.0,8.6,12.8,-0.8,6.3,1950-03-28T05:44,1950-03-28T18:17,45183.14,41732.01,0.00,0.00,0.00,0.0,8.3,15.8,213,19.38,2.77
1950-03-29,1,16.0,0.8,8.9,12.8,-2.2,5.9,1950-03-29T05:42,1950-03-29T18:19,45378.23,41925.48,0.00,0.00,0.00,0.0,16.6,37.8,236,19.46,3.04
